START IMU - STABILITY RECORD
None , 1 , 0.38702392578125 , 0.03033447265625 , 3.9837646484375 , 3.07855224609375
2 , 1 , 0.38739013671875 , 0.030517578125 , 3.9840087890625 , 3.0787353515625
2 , 1 , 0.38763427734375 , 0.03070068359375 , 3.98455810546875 , 3.07879638671875
2 , 1 , 0.38763427734375 , 0.03070068359375 , 3.98492431640625 , 3.07879638671875
2 , 1 , 0.38763427734375 , 0.0306396484375 , 3.985107421875 , 3.07879638671875
2 , 1 , 0.3876953125 , 0.030517578125 , 3.98529052734375 , 3.078857421875
2 , 1 , 0.3876953125 , 0.030517578125 , 3.9854736328125 , 3.07879638671875
2 , 1 , 0.38775634765625 , 0.0306396484375 , 3.985595703125 , 3.078857421875
2 , 1 , 0.38787841796875 , 0.03057861328125 , 3.98553466796875 , 3.07891845703125
2 , 1 , 0.387939453125 , 0.03045654296875 , 3.98553466796875 , 3.07891845703125
2 , 1 , 0.38787841796875 , 0.0302734375 , 3.98553466796875 , 3.07891845703125
2 , 1 , 0.38787841796875 , 0.03021240234375 , 3.985595703125 , 3.078857421875
2 , 1 , 0.38787841796875 , 0.03009033203125 , 3.98553466796875 , 3.07891845703125
2 , 1 , 0.38787841796875 , 0.030029296875 , 3.98553466796875 , 3.078857421875
2 , 1 , 0.38775634765625 , 0.02984619140625 , 3.98565673828125 , 3.078857421875
2 , 1 , 0.387939453125 , 0.02862548828125 , 3.98651123046875 , 3.078857421875
2 , 1 , 0.3878173828125 , 0.0274658203125 , 3.987548828125 , 3.07879638671875
2 , 1 , 0.3878173828125 , 0.02667236328125 , 3.98822021484375 , 3.0787353515625
2 , 1 , 0.38775634765625 , 0.0263671875 , 3.98858642578125 , 3.07867431640625
2 , 1 , 0.38775634765625 , 0.02642822265625 , 3.98858642578125 , 3.07867431640625
2 , 1 , 0.38775634765625 , 0.026611328125 , 3.9886474609375 , 3.07867431640625
2 , 1 , 0.3876953125 , 0.026611328125 , 3.9888916015625 , 3.07867431640625
2 , 1 , 0.3875732421875 , 0.02655029296875 , 3.98919677734375 , 3.07861328125
2 , 1 , 0.38751220703125 , 0.0267333984375 , 3.98919677734375 , 3.07855224609375
2 , 1 , 0.387451171875 , 0.02716064453125 , 3.98883056640625 , 3.07861328125
2 , 1 , 0.38531494140625 , 0.02789306640625 , 3.9847412109375 , 3.0777587890625
2 , 1 , 0.3948974609375 , 0.01617431640625 , 3.9339599609375 , 3.08380126953125
2 , 1 , 0.38494873046875 , 0.0213623046875 , 3.79534912109375 , 3.10028076171875
